rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,status,gender,birthDate,lastName,firstName,date,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,current_age
1575.0,1900.0,Construction & Engineering,Dwight Schar,81.0,United States,Palm Beach,"Homebuilding, NFL team",Construction & Engineering,United States,True,E,M,1942-02-08 00:00:00,Schar,Dwight,4/4/2023 5:01,1942.0,2.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,83.0
1575.0,1900.0,Energy,Shao Jianxiong,65.14019417475728,China,Hangzhou,Photovoltaics,Energy,China,True,U,M,1965-01-01 00:00:00,Shao,Jianxiong,4/4/2023 5:01,1957.1833073322932,5.740249609984399,12.09984399375975,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,67.19695787831513
1575.0,1900.0,Manufacturing,Qinxiang Shao,68.0,China,Hangzhou,Diversified,Manufacturing,China,True,U,M,1954-09-01 00:00:00,Shao,Qinxiang,4/4/2023 5:01,1954.0,9.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,70.0
1575.0,1900.0,Technology,Hua Shen,60.0,China,Jiaxing,Semiconductors,Technology,United States,True,D,M,1963-01-01 00:00:00,Shen,Hua,4/4/2023 5:01,1963.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,62.0
1575.0,1900.0,Manufacturing,Shi Wen-long,95.0,Taiwan,Tainan,Plastics,Manufacturing,Taiwan,True,D,M,1928-02-01 00:00:00,Shi,Wen-long,4/4/2023 5:01,1928.0,2.0,1.0,127.75520358306187,4.364169381107492,11582873303921.562,67.22567127746136,102.85851972346481,78.12282343368594,12.546235246235245,43.963344182262006,510205317.8392569,34.90359153606624,12.583155795072697,97.0
1575.0,1900.0,Finance & Investments,Peter Sondakh,73.0,Indonesia,Surabaya,Investments,Finance & Investments,Indonesia,True,D,M,1950-02-26 00:00:00,Sondakh,Peter,4/4/2023 5:01,1950.0,2.0,26.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327,75.0
1575.0,1900.0,Food & Beverage,Lucy Stitzer,63.0,United States,Greenwich,Cargill,Food & Beverage,United States,False,D,F,1960-01-01 00:00:00,Stitzer,Lucy,4/4/2023 5:01,1960.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,65.0
1575.0,1900.0,Diversified,Elizabeth Sy,70.0,Philippines,Manila,Diversified,Diversified,Philippines,False,D,F,1952-06-01 00:00:00,Sy,Elizabeth,4/4/2023 5:01,1952.0,6.0,1.0,129.61,2.5,376795508680.0,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017,72.0
1575.0,1900.0,Manufacturing,Hermanto Tanoko,60.0,Indonesia,Surabaya,Paints,Manufacturing,Indonesia,False,Split Family Fortune,M,1962-09-17 00:00:00,Tanoko,Hermanto,4/4/2023 5:01,1962.0,9.0,17.0,151.18,3.0,1119190780753.0,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327,62.0
1575.0,1900.0,Construction & Engineering,Mehmet Sinan Tara,64.0,Turkey,Istanbul,Construction,Construction & Engineering,Turkey,False,U,M,1958-05-24 00:00:00,Tara,Mehmet Sinan,4/4/2023 5:01,1958.0,5.0,24.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322,66.0
1575.0,1900.0,Fashion & Retail,Masateru Uno & family,76.0,Japan,Fukuoka,Drugstores,Fashion & Retail,Japan,True,D,M,1947-02-06 00:00:00,Uno,Masateru,4/4/2023 5:01,1947.0,2.0,6.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,78.0
1575.0,1900.0,Energy,Vardis Vardinoyannis & family,90.0,Greece,Athens,Oil and gas,Energy,Greece,True,U,M,1933-01-01 00:00:00,Vardinoyannis & family,Vardis,4/4/2023 5:01,1933.0,1.0,1.0,101.87,0.2,209852761469.0,136.6,99.6,81.3,26.2,51.9,10716322.0,39.074208,21.824312,92.0
1575.0,1900.0,Real Estate,Jitendra Virwani,57.0,India,Bangalore,Real estate,Real Estate,India,False,D,M,1966-02-18 00:00:00,Virwani,Jitendra,4/4/2023 5:01,1966.0,2.0,18.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,59.0
1575.0,1900.0,Real Estate,Wang Chaobin,67.0,China,Zhengzhou,Real estate,Real Estate,China,True,E,M,1956-01-01 00:00:00,Wang,Chaobin,4/4/2023 5:01,1956.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,69.0
1575.0,1900.0,Fashion & Retail,Wang Ren-sheng,91.0,China,Zhengzhou,Retail,Fashion & Retail,Taiwan,True,D,M,1931-12-01 00:00:00,Wang,Ren-sheng,4/4/2023 5:01,1931.0,12.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,93.0
1575.0,1900.0,Food & Beverage,Charlotte Colket Weber,80.0,United States,Hobe Sound,Campbell Soup,Food & Beverage,United States,False,U,F,1942-11-19 00:00:00,Weber,Charlotte Colket,4/4/2023 5:01,1942.0,11.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,82.0
1575.0,1900.0,Healthcare,Xie Juhua & family,72.0,China,Nanjing,Pharmaceuticals,Healthcare,China,False,D,F,1951-01-01 00:00:00,Xie,Juhua,4/4/2023 5:01,1951.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,74.0
1575.0,1900.0,Manufacturing,Chuanhua Xu & family,88.0,China,Hangzhou,"Chemicals, logistics",Manufacturing,China,True,D,M,1935-01-01 00:00:00,Xu,Chuanhua,4/4/2023 5:01,1935.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,90.0
1575.0,1900.0,Finance & Investments,Gavril Yushvaev & family,65.0,Israel,New York,"Precious metals, real estate",Finance & Investments,Russia,True,U,M,1957-07-23 00:00:00,Yushvaev,Gavril,4/4/2023 5:01,1957.0,7.0,23.0,108.15,0.8,395098666122.0,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612,67.0
1575.0,1900.0,Diversified,Zhang Hongwei,68.0,China,Beijing,"Oil, banking",Diversified,China,True,D,M,1954-12-26 00:00:00,Zhang,Hongwei,4/4/2023 5:01,1954.0,12.0,26.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,70.0
1575.0,1900.0,Manufacturing,Anita Zucker,71.0,United States,Charleston,Chemicals,Manufacturing,United States,False,U,F,1952-01-19 00:00:00,Zucker,Anita,4/4/2023 5:01,1952.0,1.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,73.0
1647.0,1800.0,Technology,Cameron Adams,43.0,Australia,Sydney,Software,Technology,Australia,True,D,M,1979-12-26 00:00:00,Adams,Cameron,4/4/2023 5:01,1979.0,12.0,26.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,45.0
1647.0,1800.0,Fashion & Retail,Will Adderley,51.0,United Kingdom,New York,Home furnishings,Fashion & Retail,United Kingdom,False,Split Family Fortune,M,1972-03-04 00:00:00,Adderley,Will,4/4/2023 5:01,1972.0,3.0,4.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,53.0
1647.0,1800.0,Diversified,Faisal Bin Qassim Al Thani,75.0,Qatar,Doha,"Hotels, diversified",Diversified,Qatar,True,D,M,1948-01-01 00:00:00,Al Thani,Faisal Bin Qassim,4/4/2023 5:01,1948.0,1.0,1.0,115.38,-0.7,183466208791.0,17.9,103.8,80.1,14.7,11.3,2832067.0,25.354826,51.183884,77.0
1647.0,1800.0,Sports,Leslie Alexander,79.0,United States,Houston,Sports team,Sports,United States,True,E,M,1943-06-30 00:00:00,Alexander,Leslie,4/4/2023 5:01,1943.0,6.0,30.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,81.0
1647.0,1800.0,Real Estate,Masaaki Arai,57.0,Japan,Tokyo,Home sales,Real Estate,Japan,True,D,M,1965-10-29 00:00:00,Arai,Masaaki,4/4/2023 5:01,1965.0,10.0,29.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,59.0
1647.0,1800.0,Fashion & Retail,Sabrina Benetton,49.0,Italy,Treviso,"Fashion retail, investments",Fashion & Retail,Italy,False,U,F,1973-10-04 00:00:00,Benetton,Sabrina,4/4/2023 5:01,1973.0,10.0,4.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,51.0
1647.0,1800.0,Technology,Sanjeev Bikhchandani,59.0,India,Delhi,Internet,Technology,India,True,D,M,1963-06-29 00:00:00,Bikhchandani,Sanjeev,4/4/2023 5:01,1963.0,6.0,29.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,61.0
1647.0,1800.0,Finance & Investments,O. Francis Biondi,58.0,United States,New York,Hedge funds,Finance & Investments,United States,True,E,M,1964-07-04 00:00:00,Biondi,O. Francis,4/4/2023 5:01,1964.0,7.0,4.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,60.0
1647.0,1800.0,Energy,Alejandro Bulgheroni,78.0,Uruguay,Manantiales,Oil & gas,Energy,Argentina,False,D,M,1944-11-01 00:00:00,Bulgheroni,Alejandro,4/4/2023 5:01,1944.0,11.0,1.0,202.92,7.9,56045912952.0,63.1,108.5,77.8,20.1,41.8,3461734.0,-32.522779,-55.765835,80.0
1647.0,1800.0,Food & Beverage,R.G. Chandramogan,74.0,India,Chennai,Dairy,Food & Beverage,India,True,D,M,1949-03-01 00:00:00,Chandramogan,R.G.,4/4/2023 5:01,1949.0,3.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,76.0
1647.0,1800.0,Diversified,Binod Chaudhary,67.0,Nepal,Kathmandu,Diversified,Diversified,Nepal,False,U,M,1955-04-14 00:00:00,Chaudhary,Binod,4/4/2023 5:01,1955.0,4.0,14.0,188.73,5.6,30641380604.0,12.4,142.1,70.5,20.7,41.8,28608710.0,28.394857,84.124008,69.0
1647.0,1800.0,Technology,Parker Conrad,42.0,United States,San Francisco,Software,Technology,United States,True,N,M,1980-04-13 00:00:00,Conrad,Parker,4/4/2023 5:01,1980.0,4.0,13.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,44.0
1647.0,1800.0,Technology,Tim Cook,62.0,United States,Cupertino,Apple,Technology,United States,True,D,M,1960-11-01 00:00:00,Cook,Tim,4/4/2023 5:01,1960.0,11.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,64.0
1647.0,1800.0,Finance & Investments,Mark Coombs,62.0,United Kingdom,London,Finance,Finance & Investments,United Kingdom,True,E,M,1961-01-01 00:00:00,Coombs,Mark,4/4/2023 5:01,1961.0,1.0,1.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,64.0
1647.0,1800.0,Media & Entertainment,John de Mol,68.0,Netherlands,Blaricum,TV programs,Media & Entertainment,Netherlands,True,E,M,1955-03-24 00:00:00,de Mol,John,4/4/2023 5:01,1955.0,3.0,24.0,115.91,2.6,909070395161.0,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266,70.0
1647.0,1800.0,Construction & Engineering,D. Leopoldo Del Pino,60.0,Spain,Madrid,Construction,Construction & Engineering,Spain,False,D,M,1962-07-30 00:00:00,Del Pino,D. Leopoldo,4/4/2023 5:01,1962.0,7.0,30.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,62.0
1647.0,1800.0,Technology,Diao Zhizhong,59.0,China,Beijing,Software,Technology,China,True,U,M,1963-11-06 00:00:00,Diao,Zhizhong,4/4/2023 5:01,1963.0,11.0,6.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,61.0
1647.0,1800.0,Healthcare,Robert Duggan,78.0,United States,Clearwater,Pharmaceuticals,Healthcare,United States,True,D,M,1944-04-28 00:00:00,Duggan,Robert,4/4/2023 5:01,1944.0,4.0,28.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,80.0
1647.0,1800.0,Sports,James France,78.0,United States,Daytona Beach,"Nascar, racing",Sports,United States,False,E,M,1944-10-24 00:00:00,France,James,4/4/2023 5:01,1944.0,10.0,24.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,80.0
1647.0,1800.0,Healthcare,Phillip Frost,86.0,United States,Miami Beach,Pharmaceuticals,Healthcare,United States,True,D,M,1936-11-11 00:00:00,Frost,Phillip,4/4/2023 5:01,1936.0,11.0,11.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,88.0
1647.0,1800.0,Finance & Investments,Jayme Garfinkel & family,77.0,Brazil,Sao Paulo,Insurance,Finance & Investments,Brazil,False,U,M,1945-11-30 00:00:00,Garfinkel,Jayme,4/4/2023 5:01,1945.0,11.0,30.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,79.0
1647.0,1800.0,Food & Beverage,Christopher Goldsbury,80.0,United States,San Antonio,Salsa,Food & Beverage,United States,False,E,M,1943-01-01 00:00:00,Goldsbury,Christopher,4/4/2023 5:01,1943.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,82.0
1647.0,1800.0,Healthcare,Yusuf Hamied,86.0,India,Mumbai,Pharmaceuticals,Healthcare,India,False,D,M,1936-07-26 00:00:00,Hamied,Yusuf,4/4/2023 5:01,1936.0,7.0,26.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,88.0
1647.0,1800.0,Finance & Investments,Brian Higgins,58.0,United States,New York,Hedge funds,Finance & Investments,United States,True,E,M,1965-02-08 00:00:00,Higgins,Brian,4/4/2023 5:01,1965.0,2.0,8.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,60.0
1647.0,1800.0,Real Estate,Wei Huang,63.0,China,Hangzhou,Real estate,Real Estate,China,True,U,M,1959-09-30 00:00:00,Huang,Wei,4/4/2023 5:01,1959.0,9.0,30.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,65.0
1647.0,1800.0,Automotive,Yintai Jiang & family,72.0,China,Shanghai,Auto parts,Automotive,China,True,U,M,1950-07-30 00:00:00,Jiang,Yintai,4/4/2023 5:01,1950.0,7.0,30.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,74.0
1647.0,1800.0,Healthcare,Lei Jin,57.0,China,Changchun,Pharmaceuticals,Healthcare,China,True,U,M,1965-08-01 00:00:00,Jin,Lei,4/4/2023 5:01,1965.0,8.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,59.0
1647.0,1800.0,Healthcare,Jin Lei & family,68.0,China,Beijing,Medical equipment,Healthcare,China,True,U,M,1954-09-23 00:00:00,Jin,Lei,4/4/2023 5:01,1954.0,9.0,23.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,70.0
1647.0,1800.0,Technology,Valentin Kipyatkov,46.0,Cyprus,Peyia,Software,Technology,Cyprus,True,D,M,1976-06-05 00:00:00,Kipyatkov,Valentin,4/4/2023 5:01,1976.0,6.0,5.0,102.51,0.3,24564647935.0,75.9,99.3,80.8,24.5,22.4,1198575.0,35.126413,33.429859,48.0
1647.0,1800.0,Diversified,Koo Kwang-mo,45.0,South Korea,Seoul,LG,Diversified,South Korea,False,U,M,1978-01-23 00:00:00,Koo,Kwang-mo,4/4/2023 5:01,1978.0,1.0,23.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922,47.0
1647.0,1800.0,Technology,George Kurtz,52.0,United States,Paradise Valley,Security software,Technology,United States,True,D,M,1970-10-01 00:00:00,Kurtz,George,4/4/2023 5:01,1970.0,10.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,54.0
1647.0,1800.0,Sports,Joe Lacob,67.0,United States,Atherton,Golden State Warriors,Sports,United States,True,U,M,1956-01-10 00:00:00,Lacob,Joe,4/4/2023 5:01,1956.0,1.0,10.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,69.0
1647.0,1800.0,Technology,Joe Lau,33.0,United States,Stanford,"Blockchain, technology",Technology,United States,True,D,M,1989-07-01 00:00:00,Lau,Joe,4/4/2023 5:01,1989.0,7.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,35.0
1647.0,1800.0,Diversified,Louise Lindh,43.0,Sweden,Stockholm,Investments,Diversified,Sweden,False,U,F,1979-10-20 00:00:00,Lindh,Louise,4/4/2023 5:01,1979.0,10.0,20.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,45.0
1647.0,1800.0,Metals & Mining,Luo Yangyong & family,47.0,China,Panzhihua,Mining,Metals & Mining,China,True,D,M,1975-06-02 00:00:00,Luo,Yangyong,4/4/2023 5:01,1975.0,6.0,2.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,49.0
1647.0,1800.0,Media & Entertainment,Joao Roberto Marinho,69.0,Brazil,Rio de Janeiro,Media,Media & Entertainment,Brazil,False,D,M,1953-09-16 00:00:00,Marinho,Joao Roberto,4/4/2023 5:01,1953.0,9.0,16.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,71.0
1647.0,1800.0,Media & Entertainment,Jose Roberto Marinho,67.0,Brazil,Rio de Janeiro,Media,Media & Entertainment,Brazil,False,D,M,1955-12-26 00:00:00,Marinho,Jose Roberto,4/4/2023 5:01,1955.0,12.0,26.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,69.0
1647.0,1800.0,Media & Entertainment,Roberto Irineu Marinho,75.0,Brazil,Rio de Janeiro,Media,Media & Entertainment,Brazil,False,D,M,1947-10-13 00:00:00,Marinho,Roberto Irineu,4/4/2023 5:01,1947.0,10.0,13.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,77.0
1647.0,1800.0,Healthcare,Gary Michelson,74.0,United States,Los Angeles,Medical patents,Healthcare,United States,True,E,M,1949-01-14 00:00:00,Michelson,Gary,4/4/2023 5:01,1949.0,1.0,14.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,76.0
1647.0,1800.0,Technology,Robert G. Miller,77.0,Canada,Montreal,Electronics components,Technology,Canada,True,E,M,1945-07-03 00:00:00,Miller,Robert G.,4/4/2023 5:01,1945.0,7.0,3.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,79.0
1647.0,1800.0,Real Estate,David Mindus,51.0,Sweden,Stockholm,Real estate,Real Estate,Sweden,True,D,M,1972-01-26 00:00:00,Mindus,David,4/4/2023 5:01,1972.0,1.0,26.0,110.51,1.8,530832908738.0,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501,53.0
1647.0,1800.0,Technology,Adriaan Mol,39.0,Netherlands,Amsterdam,Fintech,Technology,Netherlands,True,N,M,1984-03-14 00:00:00,Mol,Adriaan,4/4/2023 5:01,1984.0,3.0,14.0,115.91,2.6,909070395161.0,85.0,104.2,81.8,23.0,41.2,17332850.0,52.132633,5.291266,41.0
1647.0,1800.0,Real Estate,Mofatraj Munot,78.0,India,Mumbai,Real estate,Real Estate,India,True,U,M,1944-10-04 00:00:00,Munot,Mofatraj,4/4/2023 5:01,1944.0,10.0,4.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,80.0
1647.0,1800.0,Finance & Investments,Ezra Nahmad,77.0,Monaco,Monte Carlo,Art,Finance & Investments,Monaco,False,U,M,1945-07-31 00:00:00,Nahmad,Ezra,4/4/2023 5:01,1945.0,7.0,31.0,127.75520358306187,4.364169381107492,7184844193.0,67.22567127746136,102.85851972346481,78.12282343368594,12.546235246235245,43.963344182262006,38964.0,43.7384176,7.4246158,79.0
1647.0,1800.0,Manufacturing,Satyanarayan Nuwal,70.0,India,Nagpur,Industrial explosives,Manufacturing,India,True,U,M,1952-07-25 00:00:00,Nuwal,Satyanarayan,4/4/2023 5:01,1952.0,7.0,25.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,72.0
1647.0,1800.0,Food & Beverage,Maike Oberwelland-Height,65.14019417475728,United States,New York,Candy,Food & Beverage,Germany,False,Split Family Fortune,F,1965-01-01 00:00:00,Oberwelland-Height,Maike,4/4/2023 5:01,1957.1833073322932,5.740249609984399,12.09984399375975,127.75520358306187,4.364169381107492,11582873303921.562,67.22567127746136,102.85851972346481,78.12282343368594,12.546235246235245,43.963344182262006,510205317.8392569,34.90359153606624,12.583155795072697,67.19695787831513
1647.0,1800.0,Diversified,Nihat Ozdemir,72.0,Turkey,Ankara,Diversified,Diversified,Turkey,True,D,M,1950-04-05 00:00:00,Ozdemir,Nihat,4/4/2023 5:01,1950.0,4.0,5.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322,75.0
1647.0,1800.0,Technology,Benjamin Zhengmin Pan & family,53.0,China,Shenzhen,Electronics,Technology,China,True,D,M,1969-12-01 00:00:00,Pan,Benjamin Zhengmin,4/4/2023 5:01,1969.0,12.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,55.0
1647.0,1800.0,Media & Entertainment,Pierre Karl Péladeau,61.0,Canada,Montreal,Media,Media & Entertainment,Canada,False,E,M,1961-10-16 00:00:00,Péladeau,Pierre Karl,4/4/2023 5:01,1961.0,10.0,16.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,63.0
1647.0,1800.0,Finance & Investments,Ronald Perelman,80.0,United States,New York,Leveraged buyouts,Finance & Investments,United States,True,D,M,1943-01-01 00:00:00,Perelman,Ronald,4/4/2023 5:01,1943.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,82.0
1647.0,1800.0,Technology,Olivier Pomel,46.0,United States,New York,Cloud computing,Technology,France,True,D,M,1977-03-26 00:00:00,Pomel,Olivier,4/4/2023 5:01,1977.0,3.0,26.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,48.0
1647.0,1800.0,Media & Entertainment,Krit Ratanarak,76.0,Thailand,Bangkok,"Media, real estate",Media & Entertainment,Thailand,False,E,M,1946-04-19 00:00:00,Ratanarak,Krit,4/4/2023 5:01,1946.0,4.0,19.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541,78.0
1647.0,1800.0,Manufacturing,Vinod Saraf,70.0,India,Mumbai,Chemicals,Manufacturing,India,True,D,M,1952-06-16 00:00:00,Saraf,Vinod,4/4/2023 5:01,1952.0,6.0,16.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,72.0
1647.0,1800.0,Technology,Karin Schick,65.14019417475728,Germany,Gaildorf,Information technology,Technology,Germany,False,D,F,1965-01-01 00:00:00,Schick,Karin,4/4/2023 5:01,1957.1833073322932,5.740249609984399,12.09984399375975,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,67.19695787831513
1647.0,1800.0,Metals & Mining,Anatoly Sedykh,58.0,Russia,Moscow,Steel pipes,Metals & Mining,Russia,True,R,M,1964-11-28 00:00:00,Sedykh,Anatoly,4/4/2023 5:01,1964.0,11.0,28.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,60.0
1647.0,1800.0,Food & Beverage,Genhuo Shao,57.0,China,Beijing,Agribusiness,Food & Beverage,China,True,D,M,1965-07-29 00:00:00,Shao,Genhuo,4/4/2023 5:01,1965.0,7.0,29.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,59.0
1647.0,1800.0,Energy,Shen Xiqiang & family,75.0,China,Yixing,Chemical,Energy,China,True,D,M,1948-03-02 00:00:00,Shen,Xiqiang,4/4/2023 5:01,1948.0,3.0,2.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,77.0
1647.0,1800.0,Technology,S.D. Shibulal,68.0,India,Bangalore,Software services,Technology,India,True,D,M,1955-03-01 00:00:00,Shibulal,S.D.,4/4/2023 5:01,1955.0,3.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,70.0
1647.0,1800.0,Fashion & Retail,Suh Kyung-bae,60.0,South Korea,Seoul,Cosmetics,Fashion & Retail,South Korea,False,D,M,1963-01-14 00:00:00,Suh,Kyung-bae,4/4/2023 5:01,1963.0,1.0,14.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922,62.0
